1552712400000,Was,Mem
1552712400000,NO,Pho
1552712400000,Dal,Cle
1552712400000,OKC,GS
1552712400000,SA,Por
1552712400000,Den,Ind
1552712400000,Uta,Bkn
1552798800000,NY,LAL
1552798800000,Mia,Cha
1552798800000,Mil,Phi
1552798800000,Det,Tor
1552798800000,Orl,Atl
1552798800000,Sac,Chi
1552798800000,Hou,Min
1552798800000,LAC,Bkn
1552885200000,Cle,Det
1552885200000,Was,Uta
1552885200000,Bos,Den
1552885200000,Tor,NY
1552885200000,OKC,Mia
1552885200000,SA,GS
1552885200000,Dal,NO
1552885200000,Pho,Chi
1552885200000,Por,Ind
1552971600000,Cha,Phi
1552971600000,Atl,Hou
1552971600000,Mil,LAL
1552971600000,Min,GS
1552971600000,Sac,Bkn
1552971600000,LAC,Ind
1553058000000,Cle,Mil
1553058000000,Orl,NO
1553058000000,Phi,Bos
1553058000000,NY,Uta
1553058000000,Chi,Was
1553058000000,Mem,Hou
1553058000000,SA,Mia
1553058000000,OKC,Tor
1553058000000,Por,Dal
1553144400000,Cha,Min
1553144400000,Was,Den
1553144400000,Atl,Uta
1553144400000,Pho,Det
1553144400000,Sac,Dal
1553144400000,GS,Ind
1553230800000,Orl,Mem
1553230800000,Cle,LAC
1553230800000,NY,Den
1553230800000,Tor,OKC
1553230800000,Hou,SA
1553230800000,Mil,Mia
1553230800000,LAL,Bkn
1553317200000,Cha,Bos
1553317200000,Was,Mia
1553317200000,Atl,Phi
1553317200000,Chi,Uta
1553317200000,Mem,Min
1553317200000,GS,Dal
1553317200000,Por,Det
1553317200000,Sac,Pho
1553403600000,NY,LAC
1553403600000,Mil,Cle
1553403600000,Ind,Den
1553403600000,Tor,Cha
1553403600000,NO,Hou
1553403600000,Bos,SA
1553403600000,GS,Det
1553403600000,LAL,Sac
1553490000000,Orl,Phi
1553490000000,Mem,OKC
1553490000000,Uta,Pho
1553490000000,Por,Bkn
1553576400000,Cha,SA
1553576400000,Cle,Bos
1553576400000,Mia,Orl
1553576400000,Tor,Chi
1553576400000,Mil,Hou
1553576400000,Min,LAC
1553576400000,NO,Atl
1553576400000,Dal,Sac
1553576400000,Den,Det
1553576400000,LAL,Was
1553662800000,Chi,Por
1553662800000,Mem,GS
1553662800000,OKC,Ind
1553662800000,Pho,Was
1553662800000,Uta,LAL
1553749200000,Det,Orl
1553749200000,Phi,Bkn
1553749200000,Mia,Dal
1553749200000,NY,Tor
1553749200000,Hou,Den
1553749200000,Mil,LAC
1553749200000,NO,Sac
1553749200000,SA,Cle
1553835600000,Bos,Ind
1553835600000,Atl,Por
1553835600000,Min,GS
1553835600000,OKC,Den
1553835600000,Uta,Was
1553835600000,LAL,Cha
1553922000000,LAC,Cle
1553922000000,Bkn,Bos
1553922000000,Hou,Sac
1553922000000,Det,Por
1553922000000,Ind,Orl
1553922000000,NY,Mia
1553922000000,Chi,Tor
1553922000000,Min,Phi
1553922000000,Pho,Mem
1554008400000,Atl,Mil
1554008400000,OKC,Dal
1554008400000,NO,LAL
1554008400000,SA,Sac
1554008400000,Den,Was
1554008400000,GS,Cha
1554008400000,LAC,Mem
1554094800000,Ind,Det
1554094800000,Bos,Mia
1554094800000,Bkn,Mil
1554094800000,NY,Chi
1554094800000,Tor,Orl
1554094800000,Min,Por
1554094800000,Dal,Phi
1554094800000,Uta,Cha
1554094800000,Pho,Cle
1554181200000,OKC,LAL
1554181200000,SA,Atl
1554181200000,Sac,Hou
1554181200000,GS,Den
1554267600000,Det,Ind
1554267600000,Orl,NY
1554267600000,Was,Chi
1554267600000,Atl,Phi
1554267600000,Bkn,Tor
1554267600000,Mia,Bos
1554267600000,NO,Cha
1554267600000,Dal,Min
1554267600000,Den,SA
1554267600000,Pho,Uta
1554267600000,Por,Mem
1554267600000,LAC,Hou
1554354000000,Phi,Mil
1554354000000,Sac,Cle
1554354000000,LAL,GS
1554440400000,Cha,Tor
1554440400000,Orl,Atl
1554440400000,Was,SA
1554440400000,Ind,Bos
1554440400000,Hou,NY
1554440400000,Min,Mia
1554440400000,OKC,Det
1554440400000,Dal,Mem
1554440400000,Uta,Sac
1554440400000,Pho,NO
1554440400000,Den,Por
1554440400000,GS,Cle
1554440400000,LAC,LAL
1554526800000,Mil,Bkn
1554526800000,Chi,Phi
1554613200000,Tor,Mia
1554613200000,Cle,SA
1554613200000,Min,OKC
1554613200000,Det,Cha
1554613200000,Ind,Bkn
1554613200000,Mem,Dal
1554613200000,Mil,Atl
1554613200000,Hou,Pho
1554613200000,Bos,Orl
1554613200000,NY,Was
1554613200000,GS,LAC
1554613200000,Por,Den
1554613200000,Sac,NO
1554613200000,LAL,Uta
1554786000000,Cle,Cha
1554786000000,Det,Mem
1554786000000,Was,Bos
1554786000000,Mia,Phi
1554786000000,Chi,NY
1554786000000,Min,Tor
1554786000000,NO,GS
1554786000000,Dal,Pho
1554786000000,Uta,Den
1554786000000,OKC,Hou
1554786000000,LAL,Por
1554872400000,Atl,Ind
1554872400000,Bkn,Mia
1554872400000,Cha,Orl
1554872400000,NY,Det
1554872400000,Phi,Chi
1554872400000,Mem,GS
1554872400000,Mil,OKC
1554872400000,SA,Dal
1554872400000,Den,Min
1554872400000,LAC,Uta
1554872400000,Por,Sac
